-0.00690841	-0.0168349	0.139456
0.00509137	-0.0177153	0.140795
-0.00252491	-0.00580162	0.140741
0.0176141	-0.00653113	0.141159
0.00300095	0.0106336	0.138075
0.0109119	0.0101281	0.138621
0.00756002	0.0269342	0.137156
-0.00423855	0.0312296	0.137484
0.0043044	0.0389829	0.136517
0.00128731	0.05488	0.134076
0.0623957	0.0791817	0.13351
0.0224281	-0.0116226	0.14097
0.0315926	0.0974832	0.128304
0.0525903	0.154816	0.253541
0.0403662	0.11235	0.138953
0.018458	-0.0556409	0.147787
0.0742612	0.0306552	0.139002
0.0522911	0.0353145	0.140575
0.0633607	0.0381499	0.139148
-0.102246	0.104671	0.121377
-0.0933516	0.11008	0.123319
0.0769249	-0.0251913	0.144145
0.0173402	0.011453	0.138768
0.0628576	0.0713446	0.135222
0.113715	0.107044	0.124807
0.045977	0.0203828	0.139549
0.0232473	0.0370274	0.136897
-0.107046	-0.0026533	0.151395
0.0526821	0.0522177	0.137074
0.0244435	0.0591057	0.135982
0.024579	0.0622853	0.136083
0.00921535	0.0713171	0.133735
0.00767649	0.0720852	0.133564
0.0101397	0.0733105	0.133122
0.0208521	0.0944447	0.131101
0.0203122	0.0956036	0.130439
0.00384762	0.0983019	0.128794
0.0188721	0.0975196	0.12942
0.0197155	0.0982034	0.131366
0.117922	0.0887698	0.111136
0.00419514	0.106794	0.129334
-0.0248867	0.112518	0.132593
0.0442537	-0.0153584	0.141622
0.046967	-0.0140882	0.147447
0.118632	0.0882997	0.110563
-0.0220777	0.0296703	0.0462443
0.0630247	-0.0238782	0.143842
0.0595623	-0.0230114	0.143381
0.0613804	-0.0207285	0.143359
0.0594784	-0.0190502	0.143269
0.0637906	-0.0185803	0.143764
0.061645	-0.0169441	0.143968
0.0614918	-0.0145316	0.14357
0.0632948	-0.0139169	0.143009
0.064309	-0.0138597	0.142955
0.0594474	-0.0131748	0.143899
0.0617917	-0.0115536	0.14377
-0.0202747	0.0300571	0.0482807
-0.0949597	0.0186336	0.132993
0.0766417	0.013665	0.141935
0.0771965	0.0159921	0.140286
0.0776273	0.0183626	0.139733
0.0615914	0.0194658	0.140303
0.0646978	0.0209478	0.140154
0.0498925	0.0549878	0.136979
0.0243807	0.0296868	0.136275
-0.0681984	0.0143173	0.120212
-0.0073918	-0.0268184	0.14173
0.0041903	-0.0141649	0.141007
0.00941166	-0.0134445	0.140728
0.00581266	-0.0119632	0.141148
0.00808848	-0.0111134	0.140818
0.0602283	0.0295186	0.139608
0.0623841	0.0295771	0.13908
0.0645326	0.029411	0.138384
0.00578431	0.0318898	0.136955
0.063586	0.0312535	0.14004
-0.00593667	0.0599614	0.13424
0.00723508	0.0629055	0.133543
0.010937	0.0631729	0.134515
-0.0973614	0.0997337	0.125929
-0.112463	-0.00673074	0.153762
-0.108032	-0.00467135	0.152579
-0.120502	-0.000578764	0.165575
-0.11091	0.00829933	0.14979
-0.113021	0.0217539	0.152856
0.00939604	0.0203932	0.13852
0.00566478	0.021948	0.137911
0.00789796	0.0219523	0.137721
0.0101717	0.0219161	0.13787
0.0698195	0.096647	0.130342
0.00587778	-0.044498	0.145042
0.0219751	0.0559702	0.134972
0.0203238	0.0587338	0.132172
0.0235233	0.0589098	0.135357
0.0791504	0.0596517	0.13661
0.0247085	0.0617068	0.134059
0.0113966	0.0677939	0.129797
0.0168335	0.0975358	0.13479
-0.0594342	0.0985155	0.127843
0.00376195	0.0983818	0.128649
0.0180812	0.0986423	0.129983
0.0702822	0.0970676	0.128639
0.0066944	0.102114	0.12678
0.0230138	-0.0238983	0.142755
0.0222245	-0.0208827	0.141597
0.0699161	-0.0327353	0.143828
-0.00826852	0.0197091	0.137329
0.0697435	0.0511044	0.136473
0.0222339	-0.0652649	0.147804
0.0220167	-0.0624433	0.146745
0.0597348	-0.0559576	0.144638
0.0633111	-0.0729333	0.157441
0.0614288	-0.0688872	0.149837
0.0633519	-0.0677404	0.149004
0.0603587	-0.0664418	0.149552
0.0181601	-0.0311135	0.142544
0.017021	-0.0308118	0.143501
0.0598239	-0.0575666	0.145616
-0.00891194	-0.0551985	0.144802
0.0746851	-0.054488	0.144867
0.0593195	-0.0451997	0.144255
0.0491504	-0.0512108	0.146592
0.0172352	-0.0755025	0.150656
0.0184386	-0.0730987	0.149142
0.0689915	0.00930094	0.139848
0.0229135	-0.0228252	0.142518
0.0111668	0.071552	0.133274
-0.00952549	-0.0581892	0.148668
-0.0100467	-0.0671981	0.145814
0.00291233	0.00889491	0.136184
0.0490105	0.013165	0.139716
0.0701137	-0.0755293	0.147797
0.0689941	0.00872809	0.141373
0.067032	0.0131786	0.140548
0.0746675	0.0131487	0.141203
0.0704255	0.0144537	0.141841
0.0768827	0.0160502	0.140125
0.0639295	0.0201046	0.140011
0.0776267	-0.0565944	0.143094
0.0448389	-0.0208967	0.142666
0.0760105	-0.0666711	0.146342
0.00438468	-0.0661404	0.147055
0.0433406	-0.0657092	0.146144
0.0234152	0.0175394	0.138791
0.0239493	0.0215927	0.138318
-0.00741327	-0.0713394	0.1452
0.0761953	-0.025655	0.143563
0.0613461	-0.0021821	0.142748
