-0.106836	-0.0924137	-0.0085036
0.0340745	-0.101513	0.00193245
0.106272	-0.100249	0.0312085
-0.0136215	-0.020636	0.000182804
-0.0130348	0.083779	0.00308796
0.0268761	-0.0197892	0.00225183
-0.0255017	-0.0575377	-0.00221339
-0.0129507	-0.0579102	0.000661909
-0.0204752	-0.0674778	-0.00168663
-0.0199246	0.0199892	-0.00221708
-0.0089802	0.0583519	-0.00183557
0.0373243	0.0527893	0.00992421
-0.0156662	-0.0674457	-0.00104736
-0.0107782	0.0166342	0.00116346
-0.0151784	-0.0297159	-0.00226729
-0.0175947	0.0468812	0.00101339
0.0360099	-0.0228544	0.00485485
-0.00540052	0.0543233	0.00187349
0.0338011	0.0466146	0.00576605
-0.0234476	0.130232	0.0054223
-0.0274506	0.0520938	-0.000356155
0.0319793	-0.0395944	0.00194682
-0.0152344	0.00251736	-0.0025508
-0.00679293	0.0923195	0.0073586
0.0853397	-0.0997162	0.0120325
0.0208182	0.127774	0.00986295
0.00651781	0.0687359	0.00853903
-0.0416581	0.0593569	0.00183791
-0.0215559	0.0525891	-0.00157718
0.0352428	0.0495725	0.00987427
0.0542519	0.0392135	0.0134621
-0.0219474	0.0123153	-0.000977594
0.0257207	0.0114263	0.00734631
0.0349954	-0.0273499	0.00544578
-0.0411357	-0.0385732	0.00465471
0.00678476	-0.0395335	0.00281062
-0.012304	-0.0584488	-0.00157272
0.0259518	-0.0614351	0.00388697
-0.0993816	-0.0867217	-0.00831719
-0.0406271	-0.0867554	-0.000423018
0.0975931	-0.0990086	0.0281503
-0.0310779	-0.104962	-0.00274617
0.0453044	-0.104456	0.00118132
-0.221367	-0.119044	0.00668332
-0.00353434	-0.124054	-0.00490875
0.0267962	-0.123893	-0.00179583
-0.189136	-0.14892	0.0260282
0.0367372	0.147544	0.0129966
0.0318176	0.144736	0.0127448
-0.0140816	0.132847	0.00625801
-0.00422435	0.134102	0.00563128
0.0295011	0.132799	0.0113393
-0.02134	0.130217	0.00576777
0.0394893	0.131425	0.0104387
0.0225506	0.129214	0.00745702
0.0271527	0.128144	0.010294
0.0440555	0.127903	0.0124338
-0.00207579	0.124549	0.00820032
-0.0264282	0.121996	0.00642066
0.0462901	0.122183	0.0137064
0.0467958	0.116215	0.0114692
-0.0239241	0.107873	0.00859986
-0.0191649	0.108466	0.00830682
-0.0090282	0.1117	0.00436589
-0.0186587	0.0941883	0.00723741
0.0344792	0.095714	0.00979225
0.0295804	0.0935291	0.00898408
0.039643	0.0942789	0.00885073
-0.0258962	0.091198	0.00248356
-0.00424428	0.0918768	0.00448147
0.0228142	0.0892994	0.00671151
0.0420593	0.0891499	0.00911274
-0.01627	0.0834024	0.00437173
0.034343	0.0833803	0.00954635
-0.00144072	0.0816961	0.00370881
0.0296767	0.0810744	0.00880414
0.046383	0.0759261	0.0105489
0.0223791	0.0745499	0.00634745
-0.0234855	0.0733265	-0.000695921
0.0301456	0.0665482	0.00738665
0.0395926	0.0674259	0.00658921
-0.0185663	0.0563331	0.00263254
-0.0236848	0.0537857	0.00196471
-0.00705555	0.0538894	0.00417398
0.0273845	0.0538904	0.00726186
0.0365724	0.054131	0.00812086
0.0219934	0.051368	0.00627389
-0.0163618	0.0466976	0.00174391
0.0197387	0.0463025	0.00686629
-0.00119	0.0450495	0.0025593
0.0340121	0.0437087	0.00843494
0.0460948	0.04201	0.00884705
-0.0212429	0.0294152	0.00127429
-0.0108339	0.0306755	-0.000703817
0.028958	0.0259791	0.00813209
0.033792	0.0262111	0.00817324
-0.0211064	0.0171184	0.000603438
-0.0160038	0.0180216	-0.00027958
-0.0114282	0.0176034	0.000804797
-0.0257126	0.0147031	-0.000335107
-0.00653715	0.0152979	0.000653985
0.0272965	0.0152645	0.00484853
0.0391128	0.014879	0.00660237
0.0220181	0.0123392	0.00455436
-0.0065227	0.00999304	0.00134729
-0.014256	0.00707423	0.000953507
-0.00156744	0.00810783	0.000542329
0.029789	0.00558514	0.00455962
-0.0161915	0.00260601	0.000246903
0.0175344	0.00288837	0.00342613
-0.00134279	0.00146736	-0.0012837
0.020086	-0.00198429	0.00306125
-0.0156506	-0.00868053	-0.00293929
0.0244158	-0.0101746	0.0053159
0.0368045	-0.00943161	0.00491872
-0.0188107	-0.0196615	-0.000450456
-0.0232486	-0.0217569	-0.00122009
-0.00872238	-0.0212252	-0.00114847
0.0273385	-0.0215433	0.00337046
0.034951	-0.021009	0.00277101
0.0219071	-0.0243379	0.00298912
0.0437439	-0.0291873	0.00540548
-0.0185001	-0.0312234	-0.00150046
0.0291962	-0.0315967	0.00379075
-0.0306009	-0.0335285	-0.00292553
-0.00157489	-0.0339248	0.000245668
0.0321231	-0.0361711	0.00277519
-0.0182994	-0.0383046	-0.00138859
0.0319692	-0.0408183	0.00285323
-0.0253449	-0.0433962	-0.00307899
-0.020729	-0.0459134	-0.00228111
-0.0139109	-0.0466544	-0.00017935
0.0372028	-0.0455416	0.00318916
0.0270983	-0.0482286	0.0022283
0.0317915	-0.0485619	0.00389089
-0.0185626	-0.0558586	-0.00168188
-0.0232679	-0.0582183	-0.00181764
-0.0112755	-0.0580674	-0.00100971
0.0271015	-0.0581432	0.00206684
0.0318728	-0.0581339	0.00278354
-0.0182023	-0.0628625	-0.00222775
-0.0040933	-0.0654358	-0.000716431
-0.0161097	-0.0677999	-0.00198675
0.0293972	-0.0681049	0.00140285
-0.0159084	-0.075151	-0.00252479
-0.0205472	-0.0820259	-0.00452887
-0.0143253	-0.0828113	-0.000130355
0.0295214	-0.0846488	0.00160086
0.10458	-0.089366	0.0223713
-0.105909	-0.0923906	-0.00740283
-0.0778353	-0.0950453	-0.00495666
0.106721	-0.100791	0.0311461
-0.0233373	-0.0990424	-0.00356292
-0.0134731	-0.0992725	-0.00190703
0.0852456	-0.10018	0.012861
0.0367742	-0.101399	0.00180494
-0.0233144	-0.103881	-0.00400751
-0.219481	-0.111645	-0.00389922
-0.0183579	-0.132639	-0.00555532
0.03215	-0.135093	-0.00162918
-0.183093	-0.159735	0.0271437
-0.112598	-0.0905061	-0.00471593
-0.094715	-0.0980522	0.033787
-0.0827858	-0.0883333	-0.00850054
-0.0904903	-0.0919647	-0.00142287
-0.0249558	-0.022272	-0.00450267
0.00338702	-0.0999609	-0.00207589
0.0456338	0.0365169	0.00801433
0.0432604	-0.0669907	0.00315118
-0.182786	-0.158387	0.0250219
0.0157621	-0.0669929	0.00016892
-0.205689	-0.156258	0.0175999
-0.107736	-0.0926433	-0.0124777
-0.113729	-0.0968312	-0.0114868
-0.104237	-0.102914	-0.00899156
0.00843228	-0.111782	-0.00266681
