0.02	0.0253858
0.02	0.0320079
0.02	0.0272691
0.02	0.029936
0.02	0.0282961
0.02	0.0285365
0.02	0.0264868
0.02	0.0251774
0.02	0.0216892
0.02	0.0300063
0.02	0.0258342
0.02	0.0238698
0.02	0.0246029
0.02	0.032132
0.02	0.0274819
0.02	0.0276323
0.02	0.0271204
0.02	0.0342471
0.02	0.0255316
0.02	0.0238993
0.02	0.0280699
0.02	0.0295902
0.02	0.0297749
0.02	0.0348642
0.02	0.0273083
0.02	0.0272082
0.02	0.0293185
0.02	0.0339562
0.02	0.0283076
0.02	0.0255039
0.02	0.0260834
0.02	0.0252584
0.02	0.0244035
0.02	0.027289
0.02	0.0288881
0.02	0.0292027
0.02	0.029981
0.02	0.0253408
0.02	0.0237014
0.02	0.02603
0.02	0.0303706
0.02	0.0361877
0.02	0.0278807
0.02	0.0273651
0.02	0.0258936
0.02	0.0262903
0.02	0.033511
0.02	0.0327541
0.02	0.025434
0.02	0.0317482
0.02	0.0316255
0.02	0.0359619
0.02	0.0341172
0.02	0.0282839
0.02	0.02525
0.02	0.0244263
0.02	0.0344136
0.02	0.0273004
0.02	0.0323304
0.02	0.030339
0.02	0.0311133
0.02	0.0269777
0.02	0.0283976
0.02	0.0325657
0.02	0.0288355
0.02	0.0255677
0.02	0.0260679
0.02	0.0314182
0.02	0.0280057
0.02	0.0322953
0.02	0.022298
0.02	0.0269655
0.02	0.0387155
0.02	0.0291122
0.02	0.0272188
0.02	0.0249208
0.02	0.0264725
0.02	0.0278636
0.02	0.0345558
0.02	0.0333425
0.02	0.0306585
0.02	0.0289613
0.02	0.0302173
0.02	0.0342404
0.02	0.0250446
0.02	0.027329
0.02	0.0258357
0.02	0.031212
0.02	0.0274967
0.02	0.0266876
0.02	0.0297189
0.02	0.0264899
0.02	0.0266502
0.02	0.0315943
0.02	0.0249013
0.02	0.0278348
0.02	0.0301254
0.02	0.0306183
0.02	0.0267343
0.02	0.0266675
0.02	0.024031
0.02	0.024259
0.02	0.0304618
0.02	0.0275495
0.02	0.0280912
0.02	0.0238142
0.02	0.0274369
0.02	0.0272184
0.02	0.0240617
0.02	0.0237319
0.02	0.0232319
0.02	0.0296954
0.02	0.0317741
0.02	0.0202117
0.02	0.0275718
0.02	0.0258461
0.02	0.0238053
0.02	0.0253508
0.02	0.0315972
0.02	0.0305237
0.02	0.035072
0.02	0.0314921
0.02	0.0297722
0.02	0.0235694
0.02	0.0206666
0.02	0.0331448
0.02	0.0292247
0.02	0.026566
0.02	0.0341127
0.02	0.02401
0.02	0.0248203
0.02	0.0356723
0.02	0.0263938
0.02	0.0276876
0.02	0.0263539
0.02	0.022325
0.02	0.0296041
0.02	0.0329488
0.02	0.0270303
0.02	0.0330875
0.02	0.0309675
0.02	0.0308645
0.02	0.0289085
0.02	0.0265783
0.02	0.0253588
0.02	0.023719
0.02	0.033145
0.02	0.0254604
0.02	0.0323614
0.02	0.0339335
0.02	0.0298915
0.02	0.0261134
0.02	0.0308694
0.02	0.0234944
0.02	0.0308053
0.02	0.0334046
0.02	0.0266604
0.02	0.03341
0.02	0.0337616
0.02	0.0251063
0.02	0.029023
0.02	0.0267077
0.02	0.0250491
0.02	0.0241466
0.02	0.0237393
0.02	0.0234565
0.02	0.0235877
0.02	0.0235941
0.02	0.0276595
0.02	0.0304479
0.02	0.0269928
0.02	0.0258226
0.02	0.024538
0.02	0.0229691
0.02	0.0260218
0.02	0.02628
0.02	0.026342
0.02	0.0328914
0.02	0.0256821
0.02	0.0369347
0.02	0.0260507
0.02	0.0197846
0.02	0.0320008
0.02	0.0253464
0.02	0.0213816
0.02	0.0327441
0.02	0.0272927
0.02	0.0264473
0.02	0.0233171
0.02	0.0239807
0.02	0.023569
0.02	0.0273753
0.02	0.0289082
0.02	0.0277558
0.02	0.0350232
0.02	0.0302769
0.02	0.0272819
0.02	0.0278306
0.02	0.0334684
0.02	0.0293818
0.02	0.0182196
0.02	0.0254009
0.02	0.0243131
0.02	0.0245047
0.02	0.0266199
0.02	0.0204927
0.02	0.0313795
0.02	0.0234501
0.02	0.0240282
0.02	0.0262906
0.02	0.0295858
0.02	0.026587
0.02	0.0360013
0.02	0.0231568
0.02	0.0325573
0.02	0.029788
0.02	0.0342234
0.02	0.0339748
0.02	0.0306291
0.02	0.0331935
0.02	0.0337085
0.02	0.0340524
0.02	0.0384157
0.02	0.0281075
0.02	0.0338842
0.02	0.0252696
0.02	0.0286097
0.02	0.0290418
0.02	0.031953
0.02	0.0270041
0.02	0.0328548
0.02	0.0262346
0.02	0.0308835
0.02	0.0293769
0.02	0.0321593
0.02	0.0242859
0.02	0.0288303
0.02	0.0265336
0.02	0.0243338
0.02	0.026892
0.02	0.031261
0.02	0.0302388
0.02	0.0285394
0.02	0.028952
0.02	0.0233966
0.02	0.0341053
0.02	0.0242734
0.02	0.0232585
0.02	0.0314729
0.02	0.0294667
0.02	0.0262844
0.02	0.0299801
0.02	0.0329459
0.02	0.0326931
0.02	0.0332923
0.02	0.026323
0.02	0.028036
0.02	0.0303131
0.02	0.0334434
0.02	0.0277287
0.02	0.0349627
0.02	0.0267031
0.02	0.0272701
0.02	0.0278144
0.02	0.0319733
0.02	0.0282673
0.02	0.0306344
0.02	0.0279108
0.02	0.0252227
0.02	0.0337575
0.02	0.0235441
0.02	0.0250214
0.02	0.0284867
0.02	0.0289789
0.02	0.0255417
0.02	0.0324702
0.02	0.0285454
0.02	0.0259793
0.02	0.0343485
0.02	0.0301597
0.02	0.0272365
0.02	0.0288036
0.02	0.0329753
0.02	0.0324671
0.02	0.0294553
0.02	0.0300776
0.02	0.0257508
0.02	0.0318054
0.02	0.0282618
0.02	0.0274259
0.02	0.025022
0.02	0.0241213
0.02	0.0210209
0.02	0.0309138
0.02	0.023474
0.02	0.0306497
0.02	0.0325868
0.02	0.0241549
0.02	0.0261537
0.02	0.0269244
0.02	0.027766
