0.02	0.0138622
0.02	0.0137788
0.02	0.0144929
0.02	0.0144149
0.02	0.0145638
0.02	0.0153798
0.02	0.0148675
0.02	0.0160424
0.02	0.0153417
0.02	0.0153593
0.02	0.0145297
0.02	0.0140834
0.02	0.0144708
0.02	0.0161924
0.02	0.0148771
0.02	0.0146891
0.02	0.0140505
0.02	0.0152855
0.02	0.0137101
0.02	0.0151443
0.02	0.0143003
0.02	0.0143356
0.02	0.0149944
0.02	0.0147449
0.02	0.0151768
0.02	0.0162582
0.02	0.0164079
0.02	0.0157713
0.02	0.0150358
0.02	0.0141794
0.02	0.0142976
0.02	0.0142476
0.02	0.01438
0.02	0.0142687
0.02	0.0163027
0.02	0.0151946
0.02	0.0148849
0.02	0.0152267
0.02	0.0135186
0.02	0.0145685
0.02	0.0157361
0.02	0.0143675
0.02	0.0161247
0.02	0.0165279
0.02	0.0152981
0.02	0.0155646
0.02	0.0167493
0.02	0.0149222
0.02	0.0156908
0.02	0.0158597
0.02	0.0134935
0.02	0.016695
0.02	0.0153963
0.02	0.0153634
0.02	0.0156816
0.02	0.0162313
0.02	0.0148536
0.02	0.0158672
0.02	0.0162497
0.02	0.0158734
0.02	0.0163334
0.02	0.0153793
0.02	0.0139427
0.02	0.015515
0.02	0.0164199
0.02	0.0137593
0.02	0.0163231
0.02	0.016575
0.02	0.0144687
0.02	0.0164006
0.02	0.0157826
0.02	0.013662
0.02	0.0150511
0.02	0.0153555
0.02	0.0139933
0.02	0.0150277
0.02	0.015684
0.02	0.0135763
0.02	0.0155156
0.02	0.015265
0.02	0.0140474
0.02	0.0158155
0.02	0.0147778
0.02	0.0143841
0.02	0.0148018
0.02	0.0148135
0.02	0.0141111
0.02	0.0148674
0.02	0.0147474
0.02	0.014953
0.02	0.0162789
0.02	0.0157121
0.02	0.0148964
0.02	0.0163046
0.02	0.0151191
0.02	0.0141488
0.02	0.0147827
0.02	0.0143826
0.02	0.0139026
0.02	0.0148399
0.02	0.015547
0.02	0.0144716
0.02	0.0157812
0.02	0.0155757
0.02	0.0153275
0.02	0.0150845
0.02	0.0147834
0.02	0.0140963
0.02	0.0150666
0.02	0.0151407
0.02	0.0151058
0.02	0.015417
0.02	0.0148777
0.02	0.013855
0.02	0.0149453
0.02	0.0155544
0.02	0.015604
0.02	0.015401
0.02	0.0153485
0.02	0.0145261
0.02	0.0147299
0.02	0.0158945
0.02	0.0162655
0.02	0.0151992
0.02	0.0149613
0.02	0.0154085
0.02	0.0157134
0.02	0.0152077
0.02	0.0164857
0.02	0.0158929
0.02	0.0149648
0.02	0.0149101
0.02	0.0140617
0.02	0.0142158
0.02	0.0145599
0.02	0.0145012
0.02	0.0144719
0.02	0.0162035
0.02	0.0145014
0.02	0.0146239
0.02	0.0159761
0.02	0.0160624
0.02	0.0149959
0.02	0.0162389
0.02	0.0163066
0.02	0.0151891
0.02	0.0147196
0.02	0.0135631
0.02	0.0154452
0.02	0.014751
0.02	0.0145234
0.02	0.0143214
0.02	0.0153137
0.02	0.0165006
0.02	0.0148947
0.02	0.0148006
0.02	0.0143203
0.02	0.0149266
0.02	0.0164462
0.02	0.0147502
0.02	0.0157386
0.02	0.0164397
0.02	0.015676
0.02	0.0159686
0.02	0.015477
0.02	0.0140699
0.02	0.0155546
0.02	0.0168672
0.02	0.0154763
0.02	0.0146659
0.02	0.016074
0.02	0.0156452
0.02	0.0151552
0.02	0.0148245
0.02	0.0143857
0.02	0.016023
0.02	0.0156164
0.02	0.0138429
0.02	0.0153168
0.02	0.0148082
0.02	0.0138131
0.02	0.0162663
0.02	0.0162596
0.02	0.0152316
0.02	0.0169572
0.02	0.0149498
0.02	0.0139137
0.02	0.0157239
0.02	0.0156462
0.02	0.0143316
0.02	0.0158269
0.02	0.015266
0.02	0.0140192
0.02	0.0156806
0.02	0.0152237
0.02	0.013453
0.02	0.0162629
0.02	0.0160119
0.02	0.0153135
0.02	0.0170846
0.02	0.0155366
0.02	0.0152014
0.02	0.0169249
0.02	0.0146975
0.02	0.0145013
0.02	0.0155025
0.02	0.0155327
0.02	0.0139764
0.02	0.0146161
0.02	0.0162142
0.02	0.0141743
0.02	0.0156605
0.02	0.0156263
0.02	0.0144079
0.02	0.0167472
0.02	0.0157949
0.02	0.0143664
0.02	0.0167259
0.02	0.0138713
0.02	0.0129467
0.02	0.0156029
0.02	0.0148041
0.02	0.0160611
0.02	0.0153822
0.02	0.0151498
0.02	0.0158839
0.02	0.0149762
0.02	0.0151519
0.02	0.0164845
0.02	0.0165395
0.02	0.0154163
0.02	0.0161881
0.02	0.0150026
0.02	0.0158666
0.02	0.0159946
0.02	0.0145677
0.02	0.0155755
0.02	0.0156399
0.02	0.0153182
0.02	0.0149541
0.02	0.0149434
0.02	0.0149534
0.02	0.0168456
0.02	0.0171531
0.02	0.0151084
0.02	0.0157274
0.02	0.0153366
0.02	0.0155038
0.02	0.0163346
0.02	0.0163036
0.02	0.0149744
0.05	-0.00708348
0.05	0.0302189
