-0.0184142	-0.312844	0.0111609
-0.00212472	-0.313541	-0.000512921
-0.0389451	-0.324655	0.000105046
-0.205068	-0.243402	0.0142028
-0.211731	-0.251333	0.0177992
-0.0535738	-0.11305	-0.00360019
-0.0252059	-0.115549	0.00028573
-0.0151883	-0.126184	-0.00248047
-0.0363344	-0.130737	-0.000721239
-0.334685	-0.351617	0.0720799
0.158749	-0.254352	0.0939817
-0.0496273	0.0044409	0.028075
-0.0374311	0.00904234	0.0215309
0.0523523	0.0270525	-0.00780316
-0.0439399	-0.0447994	-0.0035438
0.048685	-0.0432048	-0.00603639
0.0301756	-0.0535955	-0.00545871
-0.0530594	-0.118107	-0.00327271
-0.0249613	-0.117731	-0.00612239
-0.0350584	-0.138083	-0.000666022
-0.0357949	-0.178914	-0.000681846
-0.0357745	-0.206242	0.00128684
-0.19458	-0.230246	0.0223403
-0.153453	-0.239365	0.0183015
0.158872	-0.248193	0.0084434
-0.195433	-0.256322	0.0164253
-0.053409	-0.256022	0.00414329
0.0674756	-0.266132	-0.000613947
0.0669679	-0.297784	-0.000243796
-0.0369045	-0.312617	0.00396659
-0.00337977	-0.311694	0.00656388
0.0462713	-0.311782	0.00830182
-0.0120798	-0.0565927	-0.00695125
0.0709346	-0.123886	-0.0042166
0.0268621	-0.128294	-0.00800011
-0.0565521	-0.183432	0.0188044
-0.0208606	-0.200895	0.039074
0.0858154	-0.279677	-0.0788161
-0.00711699	0.021985	-0.0254331
0.0485882	-0.130947	0.00189036
-0.0507524	-0.235712	0.0407425
0.0497315	-0.132129	-0.0106351
0.0987284	-0.11969	-0.113122
0.0414731	-0.163944	0.0100639
0.0325275	-0.18085	-0.00318359
0.0563406	-0.181532	0.000198208
0.0113887	-0.217239	0.0971676
0.0652646	-0.207919	0.00527913
0.0243955	-0.221474	0.0227107
-0.0233414	-0.174413	-0.0175892
0.0833492	-0.181225	-0.041535
-0.14439	-0.24787	0.0324707
0.0584668	-0.321219	-0.00277959
0.0480473	-0.331268	-0.0295973
