0.116585	-0.119324	0.275181
0.124641	-0.11985	0.277073
0.110712	-0.116304	0.274599
0.134503	-0.11107	0.275342
0.0667209	-0.108823	0.272605
0.118666	-0.108452	0.274625
0.0535344	-0.106316	0.272084
0.0851383	-0.105905	0.273359
0.121647	-0.103448	0.276001
0.06697	-0.101161	0.272232
0.121505	-0.0984212	0.275705
0.0591619	-0.0956081	0.272699
0.0642407	-0.0928979	0.272489
0.0718849	-0.0921546	0.27131
0.127176	-0.0933021	0.276
0.116204	-0.0903928	0.275289
0.1215	-0.0900811	0.274253
0.0666805	-0.0821483	0.271796
0.0616239	-0.0796062	0.271087
0.0745996	-0.0797568	0.272164
0.116204	-0.0796538	0.275063
0.12143	-0.0796747	0.275066
0.0669942	-0.0745433	0.272156
0.0823568	-0.0717654	0.272713
0.0692858	-0.0692004	0.272037
0.118578	-0.0688351	0.275743
0.0694311	-0.0612205	0.272349
0.0641543	-0.0537154	0.273469
0.0715308	-0.0530185	0.269733
0.118781	-0.0509339	0.274884
0.202543	-0.0463795	0.264577
-0.0277208	-0.0427019	0.262348
0.00275111	-0.0398207	0.264155
0.206279	-0.0343567	0.25507
0.0613603	-0.0353446	0.271299
0.0721941	-0.0351249	0.271109
0.180322	-0.0343646	0.2712
0.12662	-0.0327832	0.275161
0.061324	-0.0300888	0.271583
-0.148763	-0.0224282	0.239489
0.0664484	0.00112272	0.272881
0.121189	0.00381152	0.276733
-0.104665	0.0285192	0.210197
-0.0344563	-0.044875	0.258468
-0.00906761	-0.0381863	0.219838
-0.00313897	-0.0469626	0.267419
-0.0102407	-0.0433451	0.258453
0.0593009	-0.118416	0.275137
0.090228	-0.0343094	0.273984
0.1368	-0.182292	0.275503
0.133707	-0.0700592	0.276154
-0.104683	0.0271456	0.212572
0.103771	-0.0700406	0.274907
-0.130418	0.0250538	0.216905
-0.0304962	-0.0422312	0.267475
-0.0367465	-0.0377602	0.265278
-0.0261626	-0.03124	0.263895
0.0955636	-0.0214702	0.274954
